Date,total,returns
2017-01-21,217215.36548863404,0.029901925149750097
2017-01-22,217894.96034985376,0.0031286684516582675
2017-01-23,217032.27428245157,-0.0039591832046829145
2017-01-24,210357.61460519032,-0.03075422629804203
2017-01-25,212444.2502841338,0.009919468248676289
2017-01-26,216224.94705657303,0.01779618308042097
2017-01-27,216734.88411196967,0.0023583636501629535
2017-01-28,217168.47803127702,0.002000572824646607
2017-01-29,216675.0234992335,-0.00227221987517201
2017-01-30,216883.81651102853,0.0009636228875071762
2017-01-31,228671.0356374696,0.05434808053482265
2017-02-01,233058.75239081462,0.019187899075688852
2017-02-02,238426.04305387486,0.02302977514468063
2017-02-03,242693.59271942297,0.01789884028979083
2017-02-04,245754.62455205453,0.012612742670015109
2017-02-05,242087.9678561134,-0.014919990631405144
2017-02-06,244635.30876022865,0.010522377161797936
2017-02-07,250102.27122681163,0.022347397414905545
2017-02-08,250507.57446249283,0.0016205500001782447
2017-02-09,234321.80844301658,-0.06461188271135354
2017-02-10,232976.51236591666,-0.005741232905459914
2017-02-11,236694.0548974802,0.015956726683781453
2017-02-12,235452.44338482406,-0.005245638777002348
2017-02-13,233440.26671408216,-0.008546000380438623
2017-02-14,236717.61368740376,0.01403933871158447
2017-02-15,237408.05307096927,0.0029167216279784025
2017-02-16,242111.52664603695,0.019811769290158265
2017-02-17,246534.59596692293,0.01826872673993929
2017-02-18,248469.26450646942,0.007847452532812271
2017-02-19,246925.7754347745,-0.0062119919530519985
2017-02-20,254492.34673568013,0.030643100290290937
2017-02-21,262815.35942684184,0.03270437322740438
2017-02-22,263319.6153332642,0.0019186698506590272
2017-02-23,274932.22902034514,0.04410083036306922
2017-02-24,276572.340772569,0.005965512875911294
2017-02-25,269540.6604345798,-0.02542438017607651
2017-02-26,274574.04336451105,0.01867392816288249
2017-02-27,278054.5309659647,0.012675952755057507
2017-02-28,278054.5309659647,0.0
2017-03-01,288076.53800150356,0.03604331495955937
2017-03-02,294794.79150798236,0.023321071382924385
2017-03-03,300445.56431352935,0.019168496080413266
2017-03-04,295770.36703943217,-0.015560879671428274
2017-03-05,298591.0359311587,0.00953668523307627
2017-03-06,299936.5621307487,0.004506251151827012
2017-03-07,288321.61845345557,-0.03872466762564919
2017-03-08,270992.24433679273,-0.06010431756597656
2017-03-09,280062.2346308053,0.033469556725543415
2017-03-10,263149.9575274411,-0.06038756751926588
2017-03-11,277078.9554345149,0.052931788543501224
2017-03-12,287812.616270675,0.03873863613830775
2017-03-13,290296.32830627874,0.008629614878549852
2017-03-14,292200.33302401996,0.006558831552744948
2017-03-15,294464.8821531188,0.007749988186743995
2017-03-16,279902.0118470762,-0.049455372061888325
2017-03-17,259264.16669030624,-0.07373239306348889
2017-03-18,229475.75960267894,-0.11489596679671454
2017-03-19,244303.04064984163,0.0646137137658247
2017-03-20,248424.47691683454,0.016870179986421707
2017-03-21,264050.13917807327,0.06289904463186113
2017-03-22,247225.04973314406,-0.06371929777163465
2017-03-23,244738.9789420168,-0.010055901672628709
2017-03-24,220922.30800299757,-0.09731457997404591
2017-03-25,229230.92365587264,0.03760876720861672
2017-03-26,227804.32242649075,-0.006223423989354715
2017-03-27,246430.92578513478,0.08176580303762493
2017-03-28,246756.11762895138,0.0013196064689549036
2017-03-29,245064.1707858334,-0.006856757430679594
2017-03-30,241873.55122596666,-0.013019526884062937
2017-03-31,252562.42447249184,0.044191988716200115
2017-04-01,254614.88696165613,0.008126555220758336
2017-04-02,259721.33378219279,0.020055570518567878
2017-04-03,269533.61293332063,0.03778002757122989
2017-04-04,267045.1833866699,-0.009232353321610876
2017-04-05,265049.27349944663,-0.007474053124310709
2017-04-06,278693.14964129176,0.05147675359266213
2017-04-07,277331.11215303733,-0.004887229879914634
2017-04-08,277107.23173548543,-0.0008072675864377876
2017-04-09,279916.1356149058,0.010136523185730661
2017-04-10,279741.7602980357,-0.0006229555737723436
2017-04-11,283955.1017345106,0.015061539013646152
2017-04-12,282861.7034881318,-0.0038506025766041896
2017-04-13,275535.49512813124,-0.02590031902395007
2017-04-14,275125.47438140307,-0.001488086848982939
2017-04-15,276298.9840196465,0.0042653616168475406
2017-04-16,278754.3909889685,0.008886775237463063
2017-04-17,281339.4432161482,0.009273583881525216
2017-04-18,285524.5083516526,0.014875500881293302
2017-04-19,285199.316507836,-0.0011389279529591123
2017-04-20,289627.0745744577,0.015525135616866192
2017-04-21,287970.50906419195,-0.005719650045492908
2017-04-22,290246.8232055969,0.00790467797831873
2017-04-23,284473.5101740739,-0.019891046412705893
2017-04-24,294592.1398901417,0.03556967293677382
2017-04-25,298206.93272987753,0.012270499956597014
2017-04-26,301880.6369270779,0.012319311840171432
2017-04-27,310517.0476844388,0.028608693970150645
2017-04-28,310222.4908971162,-0.0009486010173005432
2017-04-29,311473.781937012,0.004033527795735292
2017-04-30,317624.1219032456,0.019745931513033055
2017-05-01,334993.5373331852,0.05468544179157342
2017-05-02,342350.38074967975,0.021961150280870756
2017-05-03,351132.8905229402,0.025653570923533042
2017-05-04,362344.9184853869,0.031931010352657774
2017-05-05,366534.672366627,0.01156288847309761
2017-05-06,372037.0161660622,0.01501179619354387
2017-05-07,376257.40510379634,0.01134400275872105
2017-05-08,406099.545792861,0.07931309865072889
2017-05-09,413642.5583038431,0.01857429437960878
2017-05-10,421129.0182128841,0.018098862795306925
2017-05-11,435607.0596160152,0.034379111334029044
2017-05-12,406309.273677272,-0.06725737173444568
2017-05-13,425318.80085943546,0.04678585603060226
2017-05-14,426261.3825788678,0.002216176941925996
2017-05-15,409653.09728492005,-0.03896267870541814
2017-05-16,408715.20431122347,-0.0022894809777167513
2017-05-17,433373.1455434104,0.06033037423636123
2017-05-18,445051.7468545262,0.02694814256769873
2017-05-19,468394.7681783058,0.05245012852721076
2017-05-20,491257.09238558664,0.048809947848473145
2017-05-21,480999.4399201897,-0.020880416027349247
2017-05-22,512151.7542413034,0.06476580165308032
2017-05-23,546796.3499414882,0.06764517628472633
2017-05-24,575832.5729049263,0.05310244475213688
2017-05-25,543157.9983118289,-0.05674318565944014
2017-05-26,518990.18921823474,-0.04449498887747094
2017-05-27,480450.3964241324,-0.07425919332339515
2017-05-28,508004.4291941747,0.0573504215526095
2017-05-29,531524.2133556592,0.046298384049117125
2017-05-30,512639.556389684,-0.03552925058061063
2017-05-31,538782.04657079,0.050995850505991314
2017-06-01,567405.8900319764,0.05312694371197013
2017-06-02,586415.4459794511,0.033502570701906764
2017-06-03,592730.7550057721,0.010769342911445712
2017-06-04,591896.5609791749,-0.0014073742918723209
2017-06-05,633134.511204339,0.06967087316227016
2017-06-06,674699.9832635319,0.06565030230326219
2017-06-07,643820.9969300295,-0.04576698843853588
2017-06-08,661131.558533127,0.026887227483478382
2017-06-09,665417.9350948961,0.006483394275232479
2017-06-10,694614.3808420632,0.043876854240490815
2017-06-11,697065.1278309608,0.003528212280786036
2017-06-12,626729.6269987482,-0.10090233756359857
2017-06-13,640253.3504354521,0.02157824180335255
2017-06-14,590614.6636480964,-0.07752975717127475
2017-06-15,580767.0319294275,-0.016673530687237315
2017-06-16,593487.1676307169,0.021902303336727824
2017-06-17,625845.9566367804,0.054523148554743495
2017-06-18,600492.9016579479,-0.04051005636447136
2017-06-19,610227.4281727346,0.016210893564120088
2017-06-20,641377.3837383249,0.05104646911540134
2017-06-21,633674.1484436137,-0.012010456698382743
2017-06-22,637517.4816813258,0.006065157064008231
2017-06-23,646825.47616072,0.014600375278880584
2017-06-24,614732.9388756974,-0.04961545033060566
2017-06-25,610182.6118177884,-0.007402120124278988
2017-06-26,584035.4041256354,-0.042851446740276966
2017-06-27,601473.1659351334,0.029857371122225418
2017-06-28,606737.5055491871,0.008752409770216518
2017-06-29,598379.1690557956,-0.013775869164089127
2017-06-30,584598.6289201449,-0.02302977919066873
2017-07-01,573690.5927671148,-0.01865901768052236
2017-07-02,590638.1936727087,0.029541361004107758
2017-07-03,604209.0346892596,0.02297657205702297
2017-07-04,613064.5508225029,0.01465637821486343
2017-07-05,613147.0497352023,0.00013456806887424122
2017-07-06,614695.2563179443,0.0025250167694854664
2017-07-07,593510.6976553292,-0.034463514147663354
2017-07-08,605924.5403223012,0.020915954364450373
2017-07-09,593458.8625644352,-0.02057298711030131
2017-07-10,559082.9348714371,-0.0579247018815322
2017-07-11,550889.538672822,-0.014655064012102814
2017-07-12,565275.7036717823,0.026114427646636518
2017-07-13,555628.3360501194,-0.01706665890466874
2017-07-14,526276.3850302699,-0.05282659129393619
2017-07-15,471022.2204742857,-0.10499077315203131
2017-07-16,454753.2507919842,-0.03453970741745438
2017-07-17,525114.6116390213,0.1547242613977975
2017-07-18,546433.4467746072,0.0405984420601897
2017-07-19,535723.3734936819,-0.019599959234089415
2017-07-20,663954.586180377,0.23936086986543903
2017-07-21,628645.4542594181,-0.05318004070743254
2017-07-22,662191.9629674883,0.05336316119169271
2017-07-23,643406.2586722544,-0.02836897054903742
2017-07-24,649170.1942123059,0.008958469804049018
2017-07-25,607135.7325182977,-0.06475106538896513
2017-07-26,596053.3210483976,-0.018253597797533994
2017-07-27,629592.7534898974,0.05626918139220716
2017-07-28,661930.371226872,0.05136275403063939
2017-07-29,642475.4707304394,-0.029391158560036157
2017-07-30,649716.8501875284,0.01127105981004406
2017-07-31,677560.7509991577,0.042855438955589076
2017-08-01,640545.5484672511,-0.054630086641415554
2017-08-02,638756.9789436043,-0.0027922597041329933
2017-08-03,660921.8018834047,0.03469993075685429
2017-08-04,682403.2185582432,0.03250220618176569
2017-08-05,766533.3545286249,0.12328508084725742
2017-08-06,757350.2590307302,-0.011980033802367007
2017-08-07,796231.7549573135,0.05133885604838184
2017-08-08,805893.2175814948,0.012133983057105446
2017-08-09,787637.7730340641,-0.022652436016542987
2017-08-10,796783.1859742056,0.011611191404536703
2017-08-11,860251.9467632051,0.07965625016471445
2017-08-12,915414.1486190849,0.06412330952976486
2017-08-13,959845.1059249504,0.04853645464502643
2017-08-14,1019197.0904273815,0.06183496080363593
2017-08-15,985452.7339084514,-0.033108764571511906
2017-08-16,1031332.8300650726,0.04655737873358379
2017-08-17,1020742.9382545999,-0.010268161258673913
2017-08-18,980431.1159908263,-0.03949262909690476
2017-08-19,988226.2852203308,0.007950756664456549
2017-08-20,963238.3771026578,-0.025285613721660716
2017-08-21,942991.7401790507,-0.02101934204958411
2017-08-22,966268.8026441066,0.024684269727151653
2017-08-23,978286.7195668687,0.01243744689870585
2017-08-24,1021447.5733192732,0.044118818020461026
2017-08-25,1030147.5841798343,0.008517334700095969
2017-08-26,1025623.1459020611,-0.0043920292075192435
2017-08-27,1032805.6140016856,0.007003028479147133
2017-08-28,1032753.8364414141,-5.0132919079404203e-05
2017-08-29,1079025.140831198,0.04480380779724058
2017-08-30,1075792.0349065976,-0.0029963212183452548
2017-08-31,1108332.3905573464,0.03024781239765728
2017-09-01,1152779.7440906314,0.040102909480912885
2017-09-02,1078966.2294737336,-0.06403089141293461
2017-09-03,1079953.5700174896,0.0009150801172317369
2017-09-04,998267.104769435,-0.07563886774014894
2017-09-05,1031309.2425098378,0.03309949569863302
2017-09-06,1083290.3461238784,0.050403023139341974
2017-09-07,1083940.6722808892,0.0006003248892023638
2017-09-08,996485.6115123584,-0.08068251612378652
2017-09-09,995851.7391133896,-0.0006361079293526473
2017-09-10,971551.9547717256,-0.024401006080782883
2017-09-11,980584.262507985,0.009296783040678047
2017-09-12,973406.5119194074,-0.007319871287980395
2017-09-13,914914.6102237094,-0.06008990178251539
2017-09-14,743449.537424627,-0.1874110117851947
2017-09-15,857164.9686198153,0.15295648927176453
2017-09-16,854224.1182576362,-0.0034309035831391332
2017-09-17,844289.2701152212,-0.011630259471810733
2017-09-18,957945.7899529448,0.13461798445242934
2017-09-19,924901.235926396,-0.03449522339690225
2017-09-20,920419.2552480455,-0.004845901923637541
2017-09-21,855637.9908367847,-0.07038234374377883
2017-09-22,855557.8506796089,-9.366128904286786e-05
2017-09-23,893661.705181536,0.04453685331933954
2017-09-24,867844.4356095578,-0.02888930948063151
2017-09-25,925160.4689114889,0.06604413296914591
2017-09-26,917214.5119203492,-0.008588733801487058
2017-09-27,989868.6694321444,0.0792117400755914
2017-09-28,983756.0407889752,-0.006175191550082948
2017-09-29,981008.3782572316,-0.0027930324367207993
2017-09-30,1022397.1737746535,0.042190053046182285
2017-10-01,1037721.2605126216,0.014988389180881745
2017-10-02,1039036.0653597838,0.0012670115735247123
2017-10-03,1017394.4259012162,-0.020828573886964907
2017-10-04,996629.3230074233,-0.02041008124788868
2017-10-05,1019970.0718716132,0.023419689071315863
2017-10-06,1029961.4150853468,0.00979572194250733
2017-10-07,1043176.4292015872,0.012830591440306849
2017-10-08,1086438.5368496338,0.04147151568709995
2017-10-09,1124504.7087938078,0.035037575208400895
2017-10-10,1126854.1443564405,0.0020893070026828386
2017-10-11,1137337.9496989793,0.009303604548152267
2017-10-12,1283539.4851678764,0.12854713544693763
2017-10-13,1330739.218743952,0.03677310602556361
2017-10-14,1374234.6705969556,0.0326851807178703
2017-10-15,1338039.5095585054,-0.02633841352782007
2017-10-16,1349209.0799215294,0.008347713414463831
2017-10-17,1320912.758294372,-0.02097252534707461
2017-10-18,1317420.5344459235,-0.002643795986161601
2017-10-19,1345186.6538559003,0.021076124657229967
2017-10-20,1416570.7653448568,0.05306632450176196
2017-10-21,1421318.9977442482,0.003351920366813088
2017-10-22,1415856.6952580896,-0.0038431221244688007
2017-10-23,1397452.7641739245,-0.012998441965067942
2017-10-24,1302327.4906880113,-0.06807047502757246
2017-10-25,1355149.692003352,0.040559845118093296
2017-10-26,1391446.2219986895,0.026784148060926993
2017-10-27,1362242.6424543294,-0.02098793261475218
2017-10-28,1355689.3292426267,-0.004810679835932752
2017-10-29,1450126.6515443984,0.06966000267519279
2017-10-30,1444631.3264809113,-0.0037895483526452223
2017-10-31,1524248.8754817597,0.0551127111404921
2017-11-01,1594685.687740237,0.04621083432731066
2017-11-02,1668016.1752504238,0.04598428898807039
2017-11-03,1698475.6482844816,0.01826089787737506
2017-11-04,1739051.5361056402,0.023889590564422747
2017-11-05,1745522.3504046435,0.0037208870264384686
2017-11-06,1654881.2437607367,-0.05192778346429916
2017-11-07,1683540.4685547752,0.01731799481206897
2017-11-08,1757841.842850676,0.04413399955849262
2017-11-09,1683351.9982353868,-0.0423757375660655
2017-11-10,1559534.4773781064,-0.0735541473126684
2017-11-11,1498139.4078779824,-0.03936756153242704
2017-11-12,1402106.7614136217,-0.06410127519466613
2017-11-13,1545713.895929179,0.1024223964020905
2017-11-14,1563684.1611807586,0.011625867697059977
2017-11-15,1723873.577148883,0.10244358799871911
2017-11-16,1854927.7599522052,0.07602308228430132
2017-11-17,1816588.3175510427,-0.020668967939835303
2017-11-18,1835713.2223966778,0.01052792460507379
2017-11-19,1893762.195829564,0.03162202719066243
2017-11-20,1932443.255067274,0.02042551030055062
2017-11-21,1901955.4769669343,-0.015776803805438666
2017-11-22,1944911.2915806633,0.02258507895370454
2017-11-23,1894299.4167826925,-0.026022716314653915
2017-11-24,1944944.429219237,0.026735484363163975
2017-11-25,2071540.103838199,0.06508961012823455
2017-11-26,2198701.419537816,0.06138491620992981
2017-11-27,2313649.21419809,0.052279856482030596
2017-11-28,2370310.2038319632,0.02448987914250944
2017-11-29,2330205.836993011,-0.016919459222728417
2017-11-30,2411500.978946658,0.034887536827455934
2017-12-01,2586349.8879013536,0.07250625667631683
2017-12-02,2609678.7854573037,0.009020008338809893
2017-12-03,2668260.3773935167,0.022447817050383678
2017-12-04,2746965.9509661156,0.02949696148075409
2017-12-05,2808115.9400142874,0.02226091991663215
2017-12-06,3367726.6608167593,0.19928333899191664
2017-12-07,4217982.316732693,0.2524716942763181
2017-12-08,3904503.4775394774,-0.07431961911021978
2017-12-09,3576673.5094964174,-0.08396201205323306
2017-12-10,3641994.4686775752,0.01826304777546084
2017-12-11,3991079.700518332,0.09585001702858476
2017-12-12,4103859.5111994133,0.028257970059188287
2017-12-13,3866517.1580993664,-0.05783393716386753
2017-12-14,3903230.9001692478,0.009495300439305021
2017-12-15,4172550.154003044,0.06899905763251635
2017-12-16,4594473.296163937,0.10111877067699471
2017-12-17,4510442.227925542,-0.01828959770177685
2017-12-18,4504173.691295333,-0.0013897831550525597
2017-12-19,4188997.92886015,-0.06997415820004571
2017-12-20,3917510.921169651,-0.06480953495347552
2017-12-21,3723881.2555532586,-0.04942670729264509
2017-12-22,3259400.410686502,-0.12473030502089644
2017-12-23,3463799.348594397,0.06271059463505568
2017-12-24,3281551.0810931614,-0.05261513418067687
2017-12-25,3305304.094398358,0.007238349401918809
2017-12-26,3793844.2456046287,0.14780490304484273
2017-12-27,3732270.14080721,-0.016230003345223176
2017-12-28,3441954.9712220547,-0.07778514379518264
2017-12-29,3453666.5951104993,0.0034026081068359026
2017-12-30,3052126.78263233,-0.11626478741365653
2017-12-31,3335891.055291929,0.09297263608914186
2018-01-01,3218256.8106822767,-0.03526321533283938
2018-01-02,3530463.302627754,0.0970110560814097
2018-01-03,3582046.179272684,0.014610795304552893
2018-01-04,3675880.2354666693,0.026195657872014833
2018-01-05,4107182.019711416,0.11733292616101543
2018-01-06,4130157.4491225793,0.005593964256002781
2018-01-07,3882871.0429805135,-0.05987336056512804
2018-01-08,3574764.643441073,-0.07935014996092582
2018-01-09,3439339.3989996263,-0.03788368129071751
2018-01-10,3528389.6688695005,0.025891678470515433
2018-01-11,3159015.4575669593,-0.10468634305373903
2018-01-12,3294464.404624886,0.042876949757709504
2018-01-13,3383915.5478725075,0.027151953173950583
2018-01-14,3245308.8600054863,-0.04096044534981502
2018-01-15,3256572.6655282048,0.0034707961579654167
2018-01-16,2707683.8117842753,-0.16854801354629112
2018-01-17,2636542.364461125,-0.02627391241677901
2018-01-18,2704007.8351274855,0.02558861620270214
2018-01-19,2735230.854583681,0.01154694119247024
2018-01-20,3039637.574849852,0.11129105236439107
2018-01-21,2733510.4588477253,-0.10071171594108497
2018-01-22,2575934.543999619,-0.05764598936801968
2018-01-23,2561088.88191856,-0.005763214020962026
2018-01-24,2676790.7879788773,0.04517684133384825
2018-01-25,2653226.244993069,-0.008803281560753051
2018-01-26,2632489.447165558,-0.007815691506385392
2018-01-27,2695948.7154018413,0.024106181433931617
2018-01-28,2777387.6839117976,0.03020790716258759
2018-01-29,2661945.1258978182,-0.0415651580377806
2018-01-30,2381503.3617502223,-0.10535219581320587
2018-01-31,2408555.411073432,0.011359232053877344
2018-02-01,2160995.849535622,-0.1027834196380305
2018-02-02,2080925.8797192455,-0.03705234780232591
2018-02-03,2162025.647678801,0.03897292486481896
2018-02-04,1950439.5241602343,-0.09786476110758913
2018-02-05,1638977.5935314624,-0.15968807377551086
2018-02-06,1827194.6631195573,0.11483809805022926
2018-02-07,1795924.4685528919,-0.01711377293171279
2018-02-08,1947748.4717610544,0.08453807822469184
2018-02-09,2058829.5182202486,0.057030488314931294
2018-02-10,2031711.4237423814,-0.013171607575021227
2018-02-11,1915790.3260102477,-0.05705588715872301
2018-02-12,1915790.3260102477,0.0
2018-02-13,1915790.3260102477,0.0
2018-02-14,1915790.3260102477,0.0
2018-02-15,1915790.3260102477,0.0
2018-02-16,1915790.3260102477,0.0
2018-02-17,1915790.3260102477,0.0
2018-02-18,1915790.3260102477,0.0
2018-02-19,1915790.3260102477,0.0
2018-02-20,1915790.3260102477,0.0
2018-02-21,1915790.3260102477,0.0
2018-02-22,1915790.3260102477,0.0
2018-02-23,1915790.3260102477,0.0
2018-02-24,1915790.3260102477,0.0
2018-02-25,1915790.3260102477,0.0
2018-02-26,1915790.3260102477,0.0
2018-02-27,1915790.3260102477,0.0
2018-02-28,1915790.3260102477,0.0
2018-03-01,1915790.3260102477,0.0
2018-03-02,1915790.3260102477,0.0
2018-03-03,1915790.3260102477,0.0
2018-03-04,1915790.3260102477,0.0
2018-03-05,1915790.3260102477,0.0
2018-03-06,1915790.3260102477,0.0
2018-03-07,1915790.3260102477,0.0
2018-03-08,1915790.3260102477,0.0
2018-03-09,1915790.3260102477,0.0
2018-03-10,1915790.3260102477,0.0
2018-03-11,1915790.3260102477,0.0
2018-03-12,1915790.3260102477,0.0
2018-03-13,1915790.3260102477,0.0
2018-03-14,1915790.3260102477,0.0
2018-03-15,1915790.3260102477,0.0
2018-03-16,1915790.3260102477,0.0
2018-03-17,1915790.3260102477,0.0
2018-03-18,1915790.3260102477,0.0
2018-03-19,1915790.3260102477,0.0
2018-03-20,1915790.3260102477,0.0
2018-03-21,1915790.3260102477,0.0
2018-03-22,1915790.3260102477,0.0
2018-03-23,1915790.3260102477,0.0
2018-03-24,1915790.3260102477,0.0
2018-03-25,1915790.3260102477,0.0
2018-03-26,1915790.3260102477,0.0
2018-03-27,1915790.3260102477,0.0
2018-03-28,1915790.3260102477,0.0
2018-03-29,1915790.3260102477,0.0
2018-03-30,1915790.3260102477,0.0
2018-03-31,1915790.3260102477,0.0
2018-04-01,1915790.3260102477,0.0
2018-04-02,1915790.3260102477,0.0
2018-04-03,1915790.3260102477,0.0
2018-04-04,1915790.3260102477,0.0
2018-04-05,1915790.3260102477,0.0
2018-04-06,1915790.3260102477,0.0
2018-04-07,1915790.3260102477,0.0
2018-04-08,1915790.3260102477,0.0
2018-04-09,1915790.3260102477,0.0
2018-04-10,1915790.3260102477,0.0
2018-04-11,1915790.3260102477,0.0
2018-04-12,1915790.3260102477,0.0
2018-04-13,1915790.3260102477,0.0
2018-04-14,1915790.3260102477,0.0
2018-04-15,1915790.3260102477,0.0
2018-04-16,1915790.3260102477,0.0
2018-04-17,1915790.3260102477,0.0
2018-04-18,1915790.3260102477,0.0
2018-04-19,1915790.3260102477,0.0
2018-04-20,1915790.3260102477,0.0
2018-04-21,1915790.3260102477,0.0
2018-04-22,1915790.3260102477,0.0
2018-04-23,1915790.3260102477,0.0
2018-04-24,1915790.3260102477,0.0
2018-04-25,1915790.3260102477,0.0
2018-04-26,1915790.3260102477,0.0
2018-04-27,1915790.3260102477,0.0
2018-04-28,1915790.3260102477,0.0
2018-04-29,1915790.3260102477,0.0
2018-04-30,1915790.3260102477,0.0
2018-05-01,1915790.3260102477,0.0
2018-05-02,1915790.3260102477,0.0
2018-05-03,1915790.3260102477,0.0
2018-05-04,1915790.3260102477,0.0
2018-05-05,1915790.3260102477,0.0
2018-05-06,1915790.3260102477,0.0
2018-05-07,1915790.3260102477,0.0
2018-05-08,1915790.3260102477,0.0
2018-05-09,1915790.3260102477,0.0
2018-05-10,1915790.3260102477,0.0
2018-05-11,1915790.3260102477,0.0
2018-05-12,1915790.3260102477,0.0
2018-05-13,1915790.3260102477,0.0
2018-05-14,1915790.3260102477,0.0
2018-05-15,1915790.3260102477,0.0
2018-05-16,1915790.3260102477,0.0
2018-05-17,1915790.3260102477,0.0
2018-05-18,1915790.3260102477,0.0
2018-05-19,1915790.3260102477,0.0
2018-05-20,1915790.3260102477,0.0
2018-05-21,1915790.3260102477,0.0
2018-05-22,1915790.3260102477,0.0
2018-05-23,1915790.3260102477,0.0
2018-05-24,1915790.3260102477,0.0
2018-05-25,1915790.3260102477,0.0
2018-05-26,1915790.3260102477,0.0
2018-05-27,1915790.3260102477,0.0
2018-05-28,1915790.3260102477,0.0
2018-05-29,1915790.3260102477,0.0
2018-05-30,1915790.3260102477,0.0
2018-05-31,1915790.3260102477,0.0
2018-06-01,1915790.3260102477,0.0
2018-06-02,1915790.3260102477,0.0
2018-06-03,1915790.3260102477,0.0
2018-06-04,1915790.3260102477,0.0
2018-06-05,1915790.3260102477,0.0
2018-06-06,1915790.3260102477,0.0
2018-06-07,1915790.3260102477,0.0
2018-06-08,1915790.3260102477,0.0
2018-06-09,1915790.3260102477,0.0
2018-06-10,1915790.3260102477,0.0
2018-06-11,1915790.3260102477,0.0
2018-06-12,1915790.3260102477,0.0
2018-06-13,1915790.3260102477,0.0
2018-06-14,1915790.3260102477,0.0
2018-06-15,1915790.3260102477,0.0
2018-06-16,1915790.3260102477,0.0
2018-06-17,1915790.3260102477,0.0
2018-06-18,1915790.3260102477,0.0
2018-06-19,1915790.3260102477,0.0
2018-06-20,1915790.3260102477,0.0
2018-06-21,1915790.3260102477,0.0
2018-06-22,1915790.3260102477,0.0
2018-06-23,1915790.3260102477,0.0
2018-06-24,1915790.3260102477,0.0
2018-06-25,1915790.3260102477,0.0
2018-06-26,1915790.3260102477,0.0
2018-06-27,1915790.3260102477,0.0
2018-06-28,1915790.3260102477,0.0
2018-06-29,1915790.3260102477,0.0
2018-06-30,1915790.3260102477,0.0
2018-07-01,1915790.3260102477,0.0
2018-07-02,1915790.3260102477,0.0
2018-07-03,1915790.3260102477,0.0
2018-07-04,1915790.3260102477,0.0
2018-07-05,1915790.3260102477,0.0
2018-07-06,1915790.3260102477,0.0
2018-07-07,1915790.3260102477,0.0
2018-07-08,1915790.3260102477,0.0
2018-07-09,1915790.3260102477,0.0
2018-07-10,1915790.3260102477,0.0
2018-07-11,1915790.3260102477,0.0
2018-07-12,1915790.3260102477,0.0
2018-07-13,1915790.3260102477,0.0
2018-07-14,1915790.3260102477,0.0
2018-07-15,1915790.3260102477,0.0
2018-07-16,1915790.3260102477,0.0
2018-07-17,1915790.3260102477,0.0
2018-07-18,1915790.3260102477,0.0
2018-07-19,1915790.3260102477,0.0
2018-07-20,1915790.3260102477,0.0
2018-07-21,1915790.3260102477,0.0
2018-07-22,1915790.3260102477,0.0
2018-07-23,1915790.3260102477,0.0
2018-07-24,1915790.3260102477,0.0
2018-07-25,1915790.3260102477,0.0
2018-07-26,1915790.3260102477,0.0
2018-07-27,1915790.3260102477,0.0
2018-07-28,1915790.3260102477,0.0
2018-07-29,1915790.3260102477,0.0
2018-07-30,1915790.3260102477,0.0
2018-07-31,1915790.3260102477,0.0
2018-08-01,1915790.3260102477,0.0
2018-08-02,1915790.3260102477,0.0
2018-08-03,1915790.3260102477,0.0
2018-08-04,1915790.3260102477,0.0
2018-08-05,1915790.3260102477,0.0
2018-08-06,1915790.3260102477,0.0
2018-08-07,1915790.3260102477,0.0
2018-08-08,1915790.3260102477,0.0
2018-08-09,1915790.3260102477,0.0
2018-08-10,1915790.3260102477,0.0
2018-08-11,1915790.3260102477,0.0
2018-08-12,1915790.3260102477,0.0
2018-08-13,1915790.3260102477,0.0
2018-08-14,1915790.3260102477,0.0
2018-08-15,1915790.3260102477,0.0
2018-08-16,1915790.3260102477,0.0
2018-08-17,1915790.3260102477,0.0
2018-08-18,1915790.3260102477,0.0
2018-08-19,1915790.3260102477,0.0
2018-08-20,1915790.3260102477,0.0
2018-08-21,1915790.3260102477,0.0
2018-08-22,1915790.3260102477,0.0
2018-08-23,1963310.192532352,0.024804314896540447
2018-08-24,2018914.8264864052,0.028321879123101024
2018-08-25,2031902.6491854114,0.0064330711373343785
2018-08-26,2015099.2363988562,-0.008269792252739938
2018-08-27,2068390.6046823768,0.026446026737004136
2018-08-28,2131974.6775915297,0.03074084399978072
2018-08-29,2117217.395160266,-0.006921884479385354
2018-08-30,2096508.3203017807,-0.009781269937524706
2018-08-31,2114339.1991772708,0.00850503606535824
2018-09-01,2161107.9768393883,0.022119808250405715
2018-09-02,2184983.6540673403,0.011047887233691212
2018-09-03,2181180.0931373145,-0.0017407731737240084
2018-09-04,2211704.373746578,0.013994388040356132
2018-09-05,2040807.5997845845,-0.07726926617796492
2018-09-06,2040807.5997845845,0.0
2018-09-07,2040807.5997845845,0.0
2018-09-08,2040807.5997845845,0.0
2018-09-09,2040807.5997845845,0.0
2018-09-10,2040807.5997845845,0.0
2018-09-11,2040807.5997845845,0.0
2018-09-12,2040807.5997845845,0.0
2018-09-13,2040807.5997845845,0.0
2018-09-14,2040807.5997845845,0.0
2018-09-15,2040807.5997845845,0.0
2018-09-16,2040807.5997845845,0.0
